_id,id,year,state_name,state_code,district_name,district_code,registration_circles,murder_with_rape_gang_rape,dowry_deaths,abetment_to_suicide_of_women,miscarriage,acid_attack,attempt_to_acid_attack,cruelty_by_husband_or_his_relatives,kidnapping_and_abduction,kidnapping_abduction_in_order_to_murder,kidnapping_for_ransom,kidnp_and_abductn_of_women_above_18_for_marrg,kidnp_and_abductn_of_girls_below_18_for_marrg,procuration_of_minor_girls,importation_of_girls_from_foreign,kidnapping_and_abduction_of_women_others,human_trafficking,selling_of_minor_girls,buying_of_minor_girls,rape_women_above_18,rape_girls_below_18,attempt_to_commit_rape_above_18,attempt_to_commit_rape_girls_below_18,assault_on_womenabove_18,assault_on_women_below_18,insult_to_the_modesty_of_women_above_18,insult_to_the_modesty_of_women_below_18,dowry_prohibition,procuring_inducing_children_for_the_sake_of_prostitution,detaining_a_prsn_in_premises_where_prost_is_carried,prostitution_in_or_in_the_vicinity_of_public_places,seducing_or_soliciting_for_purpose_of_prostitution,other_sections_under_itp_act,protection_of_women_from_domestic_violence,publshng_or_transmitting_of_sexually_explicit_mtrl,other_women_centric_cyber_crimes,child_rape,sexual_assault_of_children,child_sexual_harassment,use_of_child_for_pornography,offences_of_pocso_act,pocso_act_unnatural_offences,indecent_representation_of_women,total_crimes,safety_index,safety_score,risk_category
4334,4333,2022,Bihar,10,Begusarai,191,Begusarai,0.0,20.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,95.0,0.0,0.0,5.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,249.0,568.0,31.7,Moderate
4335,4334,2022,Bihar,10,Pashchim Champaran,211,Bettiah,0.0,29.0,0.0,0.0,0.0,0.0,65.0,24.0,0.0,,132.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,52.0,65.0,5.0,0.0,0.0,0.0,484.0,412.0,22.99,Moderate
4336,4335,2022,Bihar,10,Kaimur (Bhabua),200,Kaimur(Bhabhua),0.0,30.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,,23.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,13.0,62.0,0.0,0.0,16.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,7.0,4.0,0.0,0.0,0.0,0.0,201.0,438.0,24.44,Moderate
4337,4336,2022,Bihar,10,Bhagalpur,192,Bhagalpur,0.0,17.0,0.0,0.0,0.0,0.0,39.0,6.0,0.0,,80.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,26.0,136.0,2.0,0.0,6.0,0.0,0.0,0.0,103.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,92.0,0.0,0.0,0.0,0.0,0.0,466.0,756.0,42.19,High
4338,4337,2022,Bihar,10,Bhojpur,193,Bhojpur,0.0,35.0,0.0,0.0,0.0,0.0,59.0,14.0,0.0,,67.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,155.0,1.0,0.0,46.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,46.0,1.0,0.0,0.0,0.0,0.0,505.0,938.0,52.34,High
4339,4338,2022,Bihar,10,Buxar,194,Buxar,0.0,16.0,0.0,0.0,0.0,0.0,31.0,12.0,0.0,,40.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,10.0,55.0,0.0,0.0,6.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,0.0,0.0,0.0,0.0,0.0,234.0,369.0,20.59,Moderate
4340,4339,2022,Bihar,10,Darbhanga,195,Darbhanga,0.0,20.0,0.0,0.0,0.0,0.0,26.0,17.0,0.0,,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,96.0,0.0,0.0,7.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,308.0,595.0,33.2,Moderate
4341,4340,2022,Bihar,10,Gaya,196,Gaya,0.0,56.0,0.0,0.0,0.0,0.0,102.0,33.0,0.0,,80.0,0.0,0.0,0.0,119.0,1.0,0.0,0.0,72.0,240.0,0.0,0.0,8.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,56.0,0.0,0.0,0.0,0.0,0.0,822.0,1596.0,89.06,Critical
4342,4341,2022,Bihar,10,Gopalganj,197,Gopalganj,0.0,21.0,0.0,0.0,0.0,0.0,38.0,7.0,0.0,,113.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,7.0,178.0,0.0,0.0,4.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,372.0,859.0,47.94,High
4343,4342,2022,Bihar,10,Munger,207,Jamalpur Railway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06,Low
4344,4343,2022,Bihar,10,Jamui,198,Jamui,0.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,0.0,0.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,201.0,374.0,20.87,Moderate
4345,4344,2022,Bihar,10,Jehanabad,199,Jehanabad,0.0,15.0,0.0,0.0,0.0,0.0,20.0,25.0,0.0,,37.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,130.0,147.0,8.2,Low
4346,4345,2022,Bihar,10,Katihar,201,Katihar,0.0,17.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,,68.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,50.0,147.0,0.0,0.0,3.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,434.0,913.0,50.95,High
4347,4346,2022,Bihar,10,Katihar,201,Katihar Railway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.06,Low
4348,4347,2022,Bihar,10,Khagaria,202,Khagaria,0.0,11.0,0.0,0.0,0.0,0.0,22.0,13.0,0.0,,153.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,33.0,0.0,0.0,6.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,196.0,243.0,13.56,Low
4349,4348,2022,Bihar,10,Kishanganj,203,Kishanganj,0.0,5.0,1.0,0.0,0.0,0.0,17.0,22.0,0.0,,26.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,42.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,225.0,404.0,22.54,Moderate
4350,4349,2022,Bihar,10,Lakhisarai,204,Lakhisarai,0.0,3.0,0.0,0.0,0.0,0.0,22.0,15.0,0.0,,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,74.0,0.0,0.0,6.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,183.0,403.0,22.49,Moderate
4351,4350,2022,Bihar,10,Madhepura,205,Madhepura,0.0,10.0,0.0,0.0,0.0,0.0,23.0,5.0,1.0,,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,10.0,211.0,455.0,25.39,Moderate
4352,4351,2022,Bihar,10,Madhubani,206,Madhubani,0.0,26.0,0.0,0.0,0.0,0.0,33.0,12.0,0.0,,37.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,48.0,0.0,0.0,7.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,86.0,8.0,0.0,0.0,0.0,0.0,342.0,394.0,21.99,Moderate
4353,4352,2022,Bihar,10,Purbi Champaran,213,Motihari,0.0,75.0,0.0,0.0,2.0,0.0,122.0,85.0,0.0,,135.0,0.0,0.0,0.0,54.0,4.0,0.0,0.0,15.0,115.0,0.0,0.0,4.0,0.0,0.0,0.0,171.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,0.0,148.0,0.0,0.0,0.0,637.0,1065.0,59.43,High
4354,4353,2022,Bihar,10,Munger,207,Munger,0.0,7.0,0.0,0.0,0.0,0.0,21.0,43.0,2.0,,46.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,96.0,2.0,0.0,8.0,1.0,0.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,276.0,548.0,30.58,Moderate
4355,4354,2022,Bihar,10,Muzaffarpur,208,Muzaffarpur,0.0,79.0,0.0,0.0,1.0,0.0,106.0,27.0,0.0,,263.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,57.0,375.0,0.0,0.0,19.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,23.0,0.0,0.0,0.0,0.0,914.0,2152.0,100.0,Critical
4356,4355,2022,Bihar,10,Muzaffarpur,208,Muzaffarpur Railway,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,1.45,Low
4357,4356,2022,Bihar,10,Nalanda,209,Nalanda,0.0,58.0,0.0,0.0,0.0,0.0,89.0,29.0,0.0,,287.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,12.0,64.0,0.0,0.0,13.0,0.0,0.0,0.0,135.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,24.0,10.0,0.0,0.0,0.0,0.0,473.0,638.0,35.6,High
4358,4357,2022,Bihar,10,Bhagalpur,192,Naugachia,0.0,5.0,0.0,0.0,0.0,0.0,8.0,46.0,1.0,,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,141.0,7.87,Low
4359,4358,2022,Bihar,10,Nawada,210,Nawadah,0.0,18.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,,65.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,20.0,135.0,0.0,0.0,8.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,48.0,0.0,0.0,0.0,0.0,0.0,305.0,727.0,40.57,High
4360,4359,2022,Bihar,10,Patna,212,Patna,0.0,88.0,0.0,0.0,0.0,0.0,228.0,89.0,0.0,,283.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,85.0,125.0,0.0,0.0,82.0,0.0,0.0,0.0,325.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,69.0,23.0,0.0,0.0,0.0,0.0,1161.0,1592.0,88.84,Critical
4361,4360,2022,Bihar,10,Patna,212,Patna Railway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.5,Low
4362,4361,2022,Bihar,10,Rohtas,215,Rohtas,0.0,25.0,0.0,0.0,0.0,0.0,41.0,15.0,0.0,,45.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,3.0,95.0,0.0,0.0,3.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,313.0,541.0,30.19,Moderate
4363,4362,2022,Bihar,10,Saharsa,216,Saharsa,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,149.0,182.0,10.16,Low
4364,4363,2022,Bihar,10,Samastipur,217,Samastipur,0.0,41.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,189.0,0.0,0.0,3.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,32.0,0.0,0.0,0.0,405.0,1106.0,61.72,Critical
4365,4364,2022,Bihar,10,Saran,218,Saran,0.0,51.0,0.0,0.0,0.0,0.0,96.0,5.0,0.0,,349.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,15.0,105.0,0.0,0.0,4.0,0.0,0.0,0.0,202.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,14.0,0.0,0.0,0.0,0.0,516.0,743.0,41.46,High
4366,4365,2022,Bihar,10,Sheikhpura,219,Sheikhpura,0.0,10.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,,57.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,90.0,91.0,5.08,Low
4367,4366,2022,Bihar,10,Sheohar,220,Sheohar,0.0,5.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,0.0,0.0,4.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,113.0,207.0,11.55,Low
4368,4367,2022,Bihar,10,Sitamarhi,221,Sitamarhi,0.0,37.0,0.0,0.0,0.0,0.0,112.0,25.0,0.0,,300.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,42.0,95.0,0.0,0.0,6.0,0.0,0.0,0.0,166.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,46.0,0.0,2.0,0.0,1.0,0.0,547.0,827.0,46.15,High
4369,4368,2022,Bihar,10,Siwan,222,Siwan,0.0,38.0,0.0,0.0,0.0,0.0,34.0,51.0,0.0,,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,198.0,0.0,0.0,3.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,407.0,1073.0,59.88,High
4370,4369,2022,Bihar,10,Supaul,223,Supaul,0.0,15.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,,39.0,0.0,0.0,0.0,41.0,2.0,0.0,0.0,8.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,223.0,374.0,20.87,Moderate
4371,4370,2022,Bihar,10,Vaishali,224,Vaishali,0.0,47.0,0.0,0.0,0.0,0.0,60.0,80.0,1.0,,61.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,301.0,8.0,0.0,8.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15.0,0.0,14.0,0.0,0.0,0.0,652.0,1633.0,91.13,Critical
4372,4371,2022,Bihar,10,Patna,212,Economic Offences Unit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
4373,4372,2022,Bihar,10,Patna,212,Anti Terrorist Squad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
4374,4373,2022,Chhattisgarh,22,Balod,646,Balod,1.0,2.0,2.0,0.0,0.0,0.0,19.0,38.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,25.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,55.0,15.0,1.0,0.0,0.0,0.0,0.0,178.0,219.0,12.22,Low
4375,4374,2022,Chhattisgarh,22,Balrampur Ramanujganj,649,Balrampur,1.0,0.0,10.0,0.0,0.0,0.0,23.0,40.0,0.0,,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,61.0,0.0,0.0,0.0,51.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,15.0,0.0,0.0,0.0,0.0,0.0,309.0,419.0,23.38,Moderate
4376,4375,2022,Chhattisgarh,22,Bemetara,650,Bemetra,1.0,1.0,4.0,0.0,0.0,0.0,15.0,37.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,20.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,32.0,8.0,1.0,2.0,0.0,0.0,0.0,141.0,232.0,12.95,Low
4377,4376,2022,Chhattisgarh,22,Bilaspur,375,Bilaspur,0.0,2.0,8.0,0.0,0.0,0.0,82.0,129.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,55.0,0.0,0.0,0.0,0.0,0.0,721.0,1373.0,76.62,Critical
4378,4377,2022,Chhattisgarh,22,Bijapur,636,Bizapur,0.0,0.0,1.0,1.0,0.0,0.0,4.0,15.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,78.0,4.35,Low
4379,4378,2022,Chhattisgarh,22,Dakshin Bastar Dantewada,376,Dantewara,0.0,0.0,4.0,0.0,0.0,0.0,1.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,74.0,110.0,6.14,Low
4380,4379,2022,Chhattisgarh,22,Dhamtari,377,Dhamtari,0.0,6.0,6.0,0.0,0.0,0.0,11.0,32.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,44.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,156.0,205.0,11.44,Low
4381,4380,2022,Chhattisgarh,22,Durg,378,Durg,0.0,5.0,6.0,0.0,0.0,0.0,134.0,204.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,76.0,8.0,1.0,0.0,117.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,91.0,42.0,0.0,0.0,0.0,0.0,0.0,679.0,1014.0,56.58,High
4382,4381,2022,Chhattisgarh,22,Gariyaband,645,Gariyaband,0.0,0.0,1.0,0.0,0.0,0.0,9.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,1.0,0.0,0.0,0.0,0.0,132.0,193.0,10.77,Low
4383,4382,2022,Chhattisgarh,22,Raipur,387,Grp Raipur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.56,Low
4384,4383,2022,Chhattisgarh,22,Bastar,374,Jagdalpur,0.0,0.0,1.0,0.0,0.0,0.0,6.0,28.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2.0,2.0,0.0,0.0,0.0,0.0,162.0,257.0,14.34,Low
4385,4384,2022,Chhattisgarh,22,Janjgir-Champa,379,Janjgir,0.0,7.0,13.0,0.0,0.0,0.0,58.0,105.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,0.0,75.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,85.0,26.0,2.0,0.0,0.0,0.0,0.0,399.0,524.0,29.24,Moderate
4386,4385,2022,Chhattisgarh,22,Jashpur,380,Jashpur,0.0,0.0,4.0,0.0,0.0,0.0,12.0,44.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,65.0,1.0,0.0,0.0,22.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,107.0,10.0,2.0,0.0,0.0,0.0,0.0,268.0,398.0,22.21,Moderate
4387,4386,2022,Chhattisgarh,22,Kabeerdham,382,Kabirdham,0.0,1.0,3.0,0.0,0.0,0.0,36.0,69.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,58.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0,231.0,339.0,18.92,Moderate
4388,4387,2022,Chhattisgarh,22,Uttar Bastar Kanker,381,Kanker,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,59.0,7.0,2.0,0.0,0.0,0.0,0.0,132.0,181.0,10.1,Low
4389,4388,2022,Chhattisgarh,22,Kondagaon,643,Kondagaon,0.0,0.0,2.0,1.0,0.0,0.0,9.0,57.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,53.0,7.0,4.0,0.0,0.0,0.0,0.0,152.0,157.0,8.76,Low
4390,4389,2022,Chhattisgarh,22,Korba,383,Korba,0.0,0.0,1.0,0.0,0.0,0.0,46.0,95.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,56.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,60.0,17.0,0.0,0.0,0.0,0.0,0.0,313.0,444.0,24.78,Moderate
4391,4390,2022,Chhattisgarh,22,Korea,384,Koriya,0.0,2.0,3.0,0.0,0.0,0.0,15.0,18.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,105.0,163.0,9.1,Low
4392,4391,2022,Chhattisgarh,22,Mahasamund,385,Mahasamund,0.0,1.0,0.0,0.0,0.0,0.0,1.0,67.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,14.0,0.0,0.0,0.0,0.0,0.0,223.0,256.0,14.29,Low
4393,4392,2022,Chhattisgarh,22,Mungeli,647,Mungali,0.0,2.0,0.0,0.0,0.0,0.0,18.0,37.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,12.0,1.0,0.0,0.0,0.0,0.0,153.0,159.0,8.87,Low
4394,4393,2022,Chhattisgarh,22,Narayanpur,637,Narayanpur,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,52.0,2.9,Low
4395,4394,2022,Chhattisgarh,22,Raigarh,386,Raigarh,0.0,2.0,5.0,0.0,0.0,0.0,23.0,97.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,69.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,33.0,0.0,0.0,0.0,0.0,0.0,350.0,592.0,33.04,Moderate
